STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"Family Dollar 10706",-119.01263,36.065071,"303 E Olive Ave","Ste C","Porterville","CA","93257","4871","TULARE" 
"Pacific Supermarket",-122.45252,37.643688,"2228 Westborough Blvd","","South San Francisco","CA","94080","5405","SAN MATEO" 
"Sierra Market",-117.04282,32.746922,"3834 Massachusetts Ave","","La Mesa","CA","91941","7640","SAN DIEGO" 
"Elements Natural Foods",-117.89201,34.075333,"2522 E Workman Ave","","West Covina","CA","91791","1534","LOS ANGELES" 
"Papa Murphy's Take N' Bake Pizza CA297",-117.59451,33.960682,"14268 Schleisman Rd","","Corona","CA","92880","4020","RIVERSIDE" 
"Selecta Supermarket",-118.30981,34.068947,"4364 W 3rd St","","Los Angeles","CA","90020","3825","LOS ANGELES" 
"La Bufa Bakery",-117.43571,34.073357,"9928 Sierra Ave","","Fontana","CA","92335","6721","SAN BERNARDINO" 
"Carniceria Diana And Market",-118.19821,33.909203,"12601 Harris Ave","","Lynwood","CA","90262","5216","LOS ANGELES" 
"Express Market",-117.28937,34.175297,"304 Northpark Blvd","","San Bernardino","CA","92407","3141","SAN BERNARDINO" 
"Dollar Tree 5502",-116.93578,32.799404,"400 N 2nd St","","El Cajon","CA","92021","6446","SAN DIEGO" 
"Pork Castle",-120.54048,37.35223,"4415 Franklin Rd","","Atwater","CA","95301","5623","MERCED" 
"Little Tokyo Market Place",-118.23811,34.044357,"333 S Alameda St","Ste 100","Los Angeles","CA","90013","1381","LOS ANGELES" 
"Jason's Market",-118.21138,33.960106,"8422 State St","","South Gate","CA","90280","2326","LOS ANGELES" 
"Kings Smoke & Market",-117.88911,33.844681,"402 N State College Blvd","","Anaheim","CA","92806","2916","ORANGE" 
"San Miguel Market And Deli",-120.69638,35.751347,"1299 Mission St","Unit #2","San Miguel","CA","93451","8522","SAN LUIS OBISPO" 
"Tropical Fruits",-121.8133,37.30986,"3005 Silver Creek Rd","Ste 120","San Jose","CA","95121","1789","SANTA CLARA" 
"Mercado Julian",-119.35397,36.196449,"541 W Bardsley Ave","","Tulare","CA","93274","5100","TULARE" 
"RLT Seafood Supermarket, Inc",-117.29414,34.094978,"333 S E St","","San Bernardino","CA","92401","2010","SAN BERNARDINO" 
"Mojicas Meat Market",-118.17579,33.976849,"5011 Gage Ave","","Bell Gardens","CA","90201","1421","LOS ANGELES" 
"Mart-n-bottle",-119.33134,36.312782,"3603 W Walnut Ave","","Visalia","CA","93277","4172","TULARE" 
"Potentia Fuel",-118.08272,33.858437,"11756 South St","","Artesia","CA","90701","6616","LOS ANGELES" 
"7 Eleven Store 33520D",-118.02302,33.715374,"6010 Warner Ave","","Huntington Beach","CA","92647","5568","ORANGE" 
"Quick Food Market",-117.4273,34.07045,"17294 Valley Blvd","Ste B","Fontana","CA","92335","6934","SAN BERNARDINO" 
"European International Market And Deli",-117.39732,33.939137,"7120 Indiana Ave","Ste G","Riverside","CA","92504","4500","RIVERSIDE" 
"Dvin Meat Market",-118.24185,34.146072,"107 S Adams St","","Glendale","CA","91205","1311","LOS ANGELES" 
"Bodega Liquor & Market",-122.66097,38.234638,"1105 Bodega Ave","","Petaluma","CA","94952","1717","SONOMA" 
"J & S Market",-117.27421,33.604568,"21465 Palomar St","Ste 1","Wildomar","CA","92595","7764","RIVERSIDE" 
"North Park Produce",-117.28321,33.185734,"1952 Hacienda Dr","","Vista","CA","92081","6025","SAN DIEGO" 
"Tahoe Roadrunner Gas & Liqour",-120.01233,38.857178,"2933 Us Hwy 50","","South Lake Tahoe","CA","96150","","EL DORADO" 
"Afrikan General Store",-118.3584,33.981163,"1502 1/2 N La Brea Ave","","Inglewood","CA","90302","1221","LOS ANGELES" 
"Unique Bargain 1",-118.1876,34.036041,"3645 E 1st St","","Los Angeles","CA","90063","2345","LOS ANGELES" 
"7 Eleven Store 39725A",-117.92007,33.735245,"950 S Harbor Blvd","","Santa Ana","CA","92704","2341","ORANGE" 
"7 Eleven Store 39723A",-118.03562,34.02692,"2600 Pellissier Pl","","City Of Industry","CA","90601","1507","LOS ANGELES" 
"NEW STAR MARKET",-122.4193,37.768272,"269 14th St","","San Francisco","CA","94103","2428","SAN FRANCISCO" 
"Del Lago Mini Mart",-117.38264,33.662487,"15373 Grand Ave","","Lake Elsinore","CA","92530","5528","RIVERSIDE" 
"Arco AM/PM 82580",-117.95486,33.767113,"13482 Brookhurst St","","Garden Grove","CA","92843","3119","ORANGE" 
"La Bodega Mexicana 2",-118.18505,33.857609,"5575 Atlantic Ave","","Long Beach","CA","90805","5412","LOS ANGELES" 
"La Bodega Mexicana 1",-118.1851,33.864052,"6001 Atlantic Ave","","Long Beach","CA","90805","3012","LOS ANGELES" 
"Century Market 2",-118.28278,33.960781,"8509 S Figueroa St","Ste 101","Los Angeles","CA","90003","2776","LOS ANGELES" 
"CVS 10309",-118.25262,34.044708,"210 W 7th St","","Los Angeles","CA","90014","","LOS ANGELES" 
"Autonomy Farms",-119.1633,35.375111,"1742 Renfro Rd","","Bakersfield","CA","93314","8951","KERN" 
"Arco Am Pm 83398",-118.20906,33.989159,"3278 E Slauson Ave","","Vernon","CA","90058","3919","LOS ANGELES" 
"7 Eleven 39596B",-121.75516,38.005108,"3629 E 18th St","","Antioch","CA","94509","8511","CONTRA COSTA" 
"Dollar Plus Depot",-118.28275,33.996288,"5119 S Figueroa St","","Los Angeles","CA","90037","3347","LOS ANGELES" 
"North Park 76 Circle K 22655224",-117.1261,32.755417,"3154 El Cajon Blvd","","San Diego","CA","92104","1328","SAN DIEGO" 
"Young's Market",-118.31087,34.09108,"1114 N St Andrews Pl","","Los Angeles","CA","90038","2970","LOS ANGELES" 
"Wasco Mini Mart",-119.33996,35.601566,"1224 Highway 46","","Wasco","CA","93280","1385","KERN" 
"VALENTINE MARKET",-119.85339,36.713642,"1414 S Valentine Ave","","Fresno","CA","93706","4647","FRESNO" 
"First Stop Liquor",-117.92606,33.832684,"1000 W Lincoln Ave","","Anaheim","CA","92805","2441","ORANGE" 
"Odyssey Liquor",-118.15154,33.789833,"3434 E Pacific Coast Hwy","","Long Beach","CA","90804","1902","LOS ANGELES" 
"Sunset Mini Mart",-117.24306,32.749817,"4799 Voltaire St","","San Diego","CA","92107","1733","SAN DIEGO" 
"Venice Liquor",-118.30518,34.043636,"2171 Venice Blvd","","Los Angeles","CA","90006","5242","LOS ANGELES" 
"Mikes Market & Liquor",-117.28714,34.164886,"197 W 40th St","","San Bernardino","CA","92407","3850","SAN BERNARDINO" 
"Zinfandel Chevron 5828",-121.28783,38.593487,"3001 Zinfandel Dr","","Rancho Cordova","CA","95670","5639","SACRAMENTO" 
"Brundage Discounts",-119.02846,35.354031,"2316 Brundage Ln","","Bakersfield","CA","93304","2754","KERN" 
"Mas Primos Market",-122.03194,37.969219,"1301 Galindo St","","Concord","CA","94520","2804","CONTRA COSTA" 
"Alta Dena Dairy",-118.55354,34.221069,"8321 Tampa Ave","","Northridge","CA","91324","4255","LOS ANGELES" 
"Anb Gas Mart 81613",-117.04468,34.033852,"34841 Yucaipa Blvd","","Yucaipa","CA","92399","4234","SAN BERNARDINO" 
"7 Eleven Store 23034B",-117.73621,34.062698,"738 E Holt Ave","","Pomona","CA","91767","5628","LOS ANGELES" 
"Cordova Market",-122.43635,37.713425,"301 Rolph St","","San Francisco","CA","94112","4405","SAN FRANCISCO" 
"Star Market 1",-118.46419,34.040119,"12146 Santa Monica Blvd","","Los Angeles","CA","90025","2516","LOS ANGELES" 
"Bascom Liquor And Food",-121.9468,37.259811,"3750 S Bascom Ave","","San Jose","CA","95124","2662","SANTA CLARA" 
"Family Dollar 10695",-121.30054,38.255066,"104 N Lincoln Way","","Galt","CA","95632","1721","SACRAMENTO" 
"Scottys Liquor",-119.29973,34.400307,"910 Ventura Ave","","Oak View","CA","93022","9643","VENTURA" 
"Geneva Snack Store",-122.44074,37.716309,"901 Geneva Ave","","San Francisco","CA","94112","3402","SAN FRANCISCO" 
"Star Mini Mart",-118.39616,34.024982,"9601 Venice Blvd","","Culver City","CA","90232","2625","LOS ANGELES" 
"7 Eleven 39642A",-117.70588,34.033443,"4531 Philadelphia St","","Chino","CA","91710","2262","SAN BERNARDINO" 
"Masagana Oriental Market",-119.03686,35.332172,"3019 Wilson Rd","","Bakersfield","CA","93304","5317","KERN" 
"Farm 2 Market",-122.29909,37.784637,"677 W Ranger Ave","","Alameda","CA","94501","7595","ALAMEDA" 
"Dos Franks Market",-118.028,34.090637,"10960 Ranchito St","","El Monte","CA","91731","1330","LOS ANGELES" 
"La Aurora Market",-121.89001,38.029137,"290 W 10th St","","Pittsburg","CA","94565","2414","CONTRA COSTA" 
"Lincoln Market",-121.63192,39.112766,"1197 Lincoln Rd","","Yuba City","CA","95991","6561","SUTTER" 
"Tana Ethio Market",-121.94981,37.29969,"1358 S Winchester Blvd","","San Jose","CA","95128","4319","SANTA CLARA" 
"Mena's Liquor",-117.94169,33.845905,"1011 N Euclid St","","Anaheim","CA","92801","3635","ORANGE" 
"All Sup's Store",-117.3643,34.000473,"1703 Main St","","Riverside","CA","92501","1827","RIVERSIDE" 
"Super India",-121.79257,37.313705,"2772 Aborn Rd","","San Jose","CA","95121","1204","SANTA CLARA" 
"Pacific Market",-117.92005,33.749332,"511 N Harbor Blvd","","Santa Ana","CA","92703","","ORANGE" 
"Dick's Liquor",-118.26522,33.931561,"11317 Avalon Blvd","","Los Angeles","CA","90061","3025","LOS ANGELES" 
"Firestone Liquor",-118.22388,33.955956,"2724 Firestone Blvd","","South Gate","CA","90280","2709","LOS ANGELES" 
"El Pacifico Market",-122.71345,38.404144,"3020 Santa Rosa Ave","Ste D","Santa Rosa","CA","95407","7614","SONOMA" 
"7 Star Liquor",-120.84894,37.483852,"952 Lander Ave","","Turlock","CA","95380","5817","STANISLAUS" 
"Dollar General 14002",-117.82684,34.615856,"40360 170th St East Lake","","Los Angeles","CA","93591","3147","LOS ANGELES" 
"Baby Nutritional Center 2",-117.70153,33.621719,"24602 Raymond Way","Ste B","Lake Forest","CA","92630","4461","ORANGE" 
"Yummy",-118.35453,34.053825,"5520 San Vicente Blvd","","Los Angeles","CA","90019","2799","LOS ANGELES" 
"Motor Ave Farmers Market",-118.41151,34.02879,"10426 National Blvd","","Los Angeles","CA","90034","4664","LOS ANGELES" 
"Kv Bottle Shop",-118.48147,35.611893,"5200 Lake Isabella Blvd","","Lake Isabella","CA","93240","9471","KERN" 
"Ash's Liquor",-118.00723,33.7621,"13753 Goldenwest St","","Westminster","CA","92683","3122","ORANGE" 
"99 Cent Only Store 402",-119.34035,35.601566,"1304 Highway 46","","Wasco","CA","93280","1303","KERN" 
"99 Cent Only Store 393",-119.09348,35.403309,"8200 Centennial Plaza Way","","Bakersfield","CA","93312","","KERN" 
"99 Cent Only Store 406",-118.1515,33.890388,"15727 Downey Ave","","Paramount","CA","90723","4407","LOS ANGELES" 
"99 Cent Only Store 403",-118.02911,34.046402,"2035 Durfee Ave","","South El Monte","CA","91733","3712","LOS ANGELES" 
"99 Cent Only Store 401",-120.68971,35.257107,"1308 Madonna Rd","","San Luis Obispo","CA","93405","6503","SAN LUIS OBISPO" 
"99 Cent Only Store 408",-117.08609,33.122921,"385 N Escondido Blvd","","Escondido","CA","92025","2624","SAN DIEGO" 
"Big Lots 4655",-119.05505,35.317863,"4751 White Ln","","Bakersfield","CA","93309","","KERN" 
"Oasis Market",-121.25391,37.873222,"9542 S Airport Way","","Manteca","CA","95336","8610","SAN JOAQUIN" 
"Jax Liquors",-122.25187,37.796993,"502 Foothill Blvd","","Oakland","CA","94606","2420","ALAMEDA" 
"Big B Market & Deli",-117.10753,32.668549,"1540 Coolidge Ave","","National City","CA","91950","4424","SAN DIEGO" 
"MV Petroleum",-118.34629,34.057297,"5301 W Olympic Blvd","","Los Angeles","CA","90036","4804","LOS ANGELES" 
"Littlerock Gas & Mart",-118.00067,34.521049,"7225 Pearblossom Hwy","","Littlerock","CA","93543","3034","LOS ANGELES" 
"Superior Grocers 144",-117.74855,34.10545,"3180 N Garey Ave","","Pomona","CA","91767","1306","LOS ANGELES" 
"Phelan Market",-117.56097,34.426407,"4646 Phelan Rd","Ste E","Phelan","CA","92371","7064","SAN BERNARDINO" 
"The Meat House",-118.39523,37.36095,"150 S Main St","","Bishop","CA","93514","3415","INYO" 
"I Market",-118.36246,34.083775,"7928 Melrose Ave","","Los Angeles","CA","90046","7110","LOS ANGELES" 
"Mini Market",-118.28504,33.974689,"647 W Florence Ave","","Los Angeles","CA","90044","6159","LOS ANGELES" 
"7-Eleven 18828D",-120.43571,34.96302,"1017 N Broadway","","Santa Maria","CA","93454","3133","SANTA BARBARA" 
"Family Dollar 10831",-117.30927,34.121304,"1137 W Base Line St","","San Bernardino","CA","92411","1801","SAN BERNARDINO" 
"Family Dollar 11298",-121.30181,37.966202,"505 W Harding Way","","Stockton","CA","95204","5610","SAN JOAQUIN" 
"Santa Fe Foods",-121.75334,36.762238,"11288 Merritt St","","Castroville","CA","95012","3421","MONTEREY" 
"International Express Market",-121.83079,37.236805,"5899 Santa Teresa Blvd","Ste 105","San Jose","CA","95123","4160","SANTA CLARA" 
"State Foods Supermarket",-119.55724,36.712688,"237 Academy Ave","","Sanger","CA","93657","2128","FRESNO" 
"Orosi Discount Mart",-119.28831,36.544743,"12739 Avenue 416","","Orosi","CA","93647","2019","TULARE" 
"7 Eleven Store 14202A",-122.28585,37.890984,"1540 Solano Ave","","Albany","CA","94707","2120","ALAMEDA" 
"Barons Market 10",-116.77686,32.836166,"1347 Tavern Rd","Ste 27","Alpine","CA","91901","3890","SAN DIEGO" 
"7 Eleven Store 26314C",-117.85225,33.841709,"3197 N Glassell St","","Orange","CA","92865","1007","ORANGE" 
"Dareye Ethiopian Bakery",-122.26822,37.814781,"2504 Telegraph Ave","","Oakland","CA","94612","1712","ALAMEDA" 
"Willits Grocery Outlet",-123.34698,39.390858,"1718 S Main St","","Willits","CA","95490","4405","MENDOCINO" 
"Happy's Liquor",-118.19241,34.03162,"405 S Indiana St","","Los Angeles","CA","90063","3908","LOS ANGELES" 
"Leon Produce",-117.13001,32.761047,"3004 Madison Ave","","San Diego","CA","92116","3203","SAN DIEGO" 
"California Keg And Liquor 1",-117.02258,32.956242,"14251 Garden Rd","","Poway","CA","92064","4958","SAN DIEGO" 
"Village Market",-121.72965,36.47839,"12 E Carmel Valley Rd","","Carmel Valley","CA","93924","9753","MONTEREY" 
"Anthony's Food And Liquor",-119.02123,35.435482,"3200 N Chester Ave","","Bakersfield","CA","93308","1302","KERN" 
"Familia Carniceria Pomona",-117.74903,34.029812,"2294 S Garey Ave","","Pomona","CA","91766","5645","LOS ANGELES" 
"Nabors 99 Cents And Up Inc.",-118.24686,33.96019,"1517 Firestone Blvd","","Los Angeles","CA","90001","3923","LOS ANGELES" 
"Jackpot Market & Deli",-121.76546,38.673481,"615 East St","","Woodland","CA","95776","4158","YOLO" 
"Papa Murphy's Pizza Ca182",-122.0273,37.975201,"2705 Clayton Rd","","Concord","CA","94519","2725","CONTRA COSTA" 
"Seafood City Supermarket 23",-117.8353,33.699917,"2180 Barranca Pkwy","","Irvine","CA","92606","4940","ORANGE" 
"Arbat Deli, Inc.",-118.36091,34.090809,"7868 3/4 Santa Monica Blvd","","West Hollywood","CA","90046","5313","LOS ANGELES" 
"Kings Market And Deli",-119.56264,36.517185,"1801 6th Avenue Dr","","Kingsburg","CA","93631","1703","FRESNO" 
"Sky Liquor",-117.3409,34.470444,"14793 Bear Valley Rd","","Hesperia","CA","92345","1608","SAN BERNARDINO" 
"ARS Tobacco",-118.18504,33.854836,"5427 Atlantic Ave","","Long Beach","CA","90805","5410","LOS ANGELES" 
"Broadway Market & Liquor",-118.27773,34.010544,"4018 Broadway Pl","","Los Angeles","CA","90037","1098","LOS ANGELES" 
"99 Cents & More",-120.05487,36.945599,"177 E Almond Ave","","Madera","CA","93637","5684","MADERA" 
"Starbrite Market 1",-121.89314,37.317211,"893 Delmas Ave","","San Jose","CA","95125","1537","SANTA CLARA" 
"Dollar Tree 5299",-118.2768,33.790478,"1111 W Pacific Coast Hwy","","Wilmington","CA","90744","2425","LOS ANGELES" 
"Smart & Final 323",-118.43881,34.299046,"2060 Glenoaks Blvd","","San Fernando","CA","91340","1625","LOS ANGELES" 
"J & C Food Store",-118.4048,34.17944,"12465 Oxnard St","","North Hollywood","CA","91606","4519","LOS ANGELES" 
"Jons Pit Stop",-120.79647,38.368778,"10773 Highway 49","","Martell","CA","95654","","AMADOR" 
"Sacramento  76",-121.51566,38.516407,"1165 43rd Ave","","Sacramento","CA","95822","3319","SACRAMENTO" 
"Dack Silva's Meat",-118.19412,33.970924,"4148 Florence Ave","","Bell","CA","90201","3406","LOS ANGELES" 
"MAC'S MARKET",-121.66213,39.363434,"550 E Gridley Rd","","Gridley","CA","95948","9412","BUTTE" 
"Awesome Food And Deli",-119.70691,36.808403,"182 Shaw Ave","","Clovis","CA","93612","3804","FRESNO" 
"Big E Wines & Liquor",-117.01861,32.779305,"5525 Jackson Dr","","La Mesa","CA","91942","","SAN DIEGO" 
"Jalisco Meat Market",-119.65513,36.315903,"802 S 11th Ave","","Hanford","CA","93230","5363","KINGS" 
"Little Maya Bakery Inc",-122.47649,38.303165,"18981 Sonoma Hwy B","","Sonoma","CA","95476","","SONOMA" 
"Golden Liquor",-117.94305,34.100021,"4811 Azusa Canyon Rd","","Baldwin Park","CA","91706","1939","LOS ANGELES" 
"Walgreens 15666",-122.24061,37.766781,"1600 Park St","","Alameda","CA","94501","2921","ALAMEDA" 
"Schwan's Home Service 103140",-119.00011,35.333229,"320 Old Yard Dr","","Bakersfield","CA","93307","4200","KERN" 
"Star Market",-121.28644,37.928459,"159 W 8th St","","Stockton","CA","95206","2616","SAN JOAQUIN" 
"7 Eleven Store 13623D",-117.24603,32.798573,"1305 Garnet Ave","","San Diego","CA","92109","3012","SAN DIEGO" 
"Walgreens 15930",-118.43881,34.299046,"2050 Glenoaks Blvd","","San Fernando","CA","91340","1625","LOS ANGELES" 
"4th Ave Liquor",-118.32071,33.993225,"2527 W 54th St","","Los Angeles","CA","90043","2612","LOS ANGELES" 
"BB Chevron Food Store",-119.79028,36.815529,"5386 N Blackstone Ave","","Fresno","CA","93710","6706","FRESNO" 
"Duran Market",-118.24908,33.787487,"1115 E L St","","Wilmington","CA","90744","2708","LOS ANGELES" 
"Discount Beer And Wine Market",-118.29827,33.841999,"1233 Torrance Blvd","","Torrance","CA","90502","1615","LOS ANGELES" 
"Monarca's Mini Market",-118.26642,34.013618,"3601 S San Pedro St","","Los Angeles","CA","90011","5613","LOS ANGELES" 
"Flowers Bakery Outlet 1085",-117.37261,34.506718,"13330 Palmdale Rd","","Victorville","CA","92392","9364","SAN BERNARDINO" 
"Tinoco's Meat Market",-121.44776,38.655766,"4827 Rio Linda Blvd","","Sacramento","CA","95838","1801","SACRAMENTO" 
"La Tapatia Market Napa Inc 2",-122.28357,38.293488,"504 Brown St","","Napa","CA","94559","3394","NAPA" 
"Azteca Market - Napa",-122.29784,38.315563,"2995 Jefferson St","","Napa","CA","94558","4920","NAPA" 
"Sungarden Chevron 5862",-121.87345,37.316078,"1418 Monterey Hwy","","San Jose","CA","95110","3617","SANTA CLARA" 
"Dollar General 14538",-120.41847,37.949734,"18300 State Hwy 180","","Jamestown","CA","95327","","TUOLUMNE" 
"Walmart Neighborhood Market 2468",-122.69389,38.362305,"901 Golf Course Dr","","Rohnert Park","CA","94928","1800","SONOMA" 
"Fat Boy Liquor And Market",-117.81151,34.048306,"3580 W Temple Ave","Ste A","Pomona","CA","91768","4304","LOS ANGELES" 
"Walmart Neighborhood Market 3140",-119.02143,35.434296,"3111 N Chester","","Bakersfield","CA","93308","","KERN" 
"Orchard Nutrition Center",-122.37446,40.574387,"221 Locust St","","Redding","CA","96001","2836","SHASTA" 
"Mission BP 2611130",-122.05431,37.636475,"28590 Mission Blvd","","Hayward","CA","94544","4909","ALAMEDA" 
"BODFISH MARKET",-118.48946,35.598774,"3933 Lake Isabella Blvd","","Bodfish","CA","93205","","KERN" 
"Tobacco & More",-119.29415,34.303467,"2271 N Ventura Ave","Ste A","Ventura","CA","93001","0351","VENTURA" 
"Maharaja Sweets And Spices",-119.69986,36.838142,"435 N Clovis Ave","Ste 102","Clovis","CA","93611","0376","FRESNO" 
"CASA LUCAS MARKET",-122.4106,37.752758,"2934 24th St","","San Francisco","CA","94110","4127","SAN FRANCISCO" 
"El Super 50",-117.67007,34.07655,"1000 N Mountain Ave","","Ontario","CA","91762","2114","SAN BERNARDINO" 
"Franklin Bros. Market",-122.29501,37.863789,"901 Bancroft Way","","Berkeley","CA","94710","2313","ALAMEDA" 
"The Snack Attack",-116.8677,33.925373,"832 Ramsey St","","Banning","CA","92220","5920","RIVERSIDE" 
"Dale's Liquor & Market 1",-118.40559,34.179382,"12500 Oxnard St","","North Hollywood","CA","91606","4417","LOS ANGELES" 
"Dorose Liquors",-118.58962,34.249954,"20930 Lassen St","","Chatsworth","CA","91311","4227","LOS ANGELES" 
"Y Market & Liquor",-121.82527,37.362789,"233 S White Rd","Ste A","San Jose","CA","95127","2969","SANTA CLARA" 
"7 Eleven Store 36868A",-121.42745,38.554276,"6500 Folsom Blvd","","Sacramento","CA","95819","","SACRAMENTO" 
"Sunshine Certified Farmers Market",-119.19039,34.27375,"901 S Kimball Rd","","Ventura","CA","93004","2003","VENTURA" 
"Desert View Mobil",-114.62375,34.851097,"2511 Needles Hwy","","Needles","CA","92363","2110","SAN BERNARDINO" 
"Santa Nella Fuel & Food 2655167",-121.01578,37.10408,"12754 State Highway 33","","Gustine","CA","95322","9792","MERCED" 
"Garcia's Bakery",-118.76631,34.271862,"1619 Los Angeles Ave","","Simi Valley","CA","93065","2019","VENTURA" 
"Joe's Mobile Inc 207374",-118.57146,34.22028,"20101 Roscoe Blvd","","Winnetka","CA","91306","1627","LOS ANGELES" 
"Florence Bakery",-118.2449,33.974777,"1601 E Florence Ave","","Los Angeles","CA","90001","2521","LOS ANGELES" 
"Michael's Market Wine & Spirits",-121.8409,38.455532,"1100 Pitt School Rd","","Dixon","CA","95620","2187","SOLANO" 
"7-Eleven Store 36766A",-117.15475,32.707615,"222 Park Blvd","","San Diego","CA","92101","7414","SAN DIEGO" 
"Mother Earth Nutrition",-116.97179,33.763306,"960 N State St","Ste B","Hemet","CA","92543","1400","RIVERSIDE" 
"Mother Earth Nutrition",-115.49682,32.695156,"2451 Rockwood Ave","Ste 110","Calexico","CA","92231","4401","IMPERIAL" 
"Ted's Market 1",-118.34396,33.939232,"10625 S Prairie Ave","","Inglewood","CA","90303","2103","LOS ANGELES" 
"Triple S Oil Chevron EM",-117.71932,34.090771,"267 S Indian Hill Blvd","","Claremont","CA","91711","4923","LOS ANGELES" 
"Biachi Market",-121.29384,37.996613,"905 E Bianchi Rd","","Stockton","CA","95207","8936","SAN JOAQUIN" 
"Apricot Hill",-120.85578,37.061035,"14750 Hillside Ave","","Los Banos","CA","93635","","MERCED" 
"Express Dairy",-118.07764,34.00481,"4620 Durfee Ave","","Pico Rivera","CA","90660","2036","LOS ANGELES" 
"Panaderia El Carrusel Bakery",-119.14755,36.294891,"537 W Pine Ave","","Exeter","CA","93221","","TULARE" 
"7-Eleven Store 39336A",-121.61447,39.145329,"929 Market St","","Yuba City","CA","95991","4210","SUTTER" 
"Dollar Tree 5672",-122.23873,37.771187,"2317 Blanding Ave","Ste A","Alameda","CA","94501","","ALAMEDA" 
"Circle K 2655774",-117.97535,33.859081,"2730 W Orangethorpe Ave","","Fullerton","CA","92833","4212","ORANGE" 
"Sprouts Farmers Market 286",-117.96268,33.917412,"1431 W Imperial Hwy","","La Habra","CA","90631","6992","ORANGE" 
"Sprouts Farmers Market 287",-122.03322,37.322784,"20558 Stevens Creek Blvd","","Cupertino","CA","95014","2130","SANTA CLARA" 
"Red Barn Market  Inc. 2",-119.29754,34.292358,"995 N Ventura Ave","","Ventura","CA","93001","1701","VENTURA" 
"7 Eleven Store 22277C",-121.87241,37.418762,"1771 Clear Lake Ave","","Milpitas","CA","95035","7032","SANTA CLARA" 
"First Light Farm",-122.6998,38.252415,"4588 Bodega Ave","","Petaluma","CA","94952","8011","SONOMA" 
"Mikes Liquor",-118.19228,33.789845,"100 E Pacific Coast Hwy","","Long Beach","CA","90806","5402","LOS ANGELES" 
"Star Liquor",-118.03918,34.062862,"10801 Garvey Ave","","El Monte","CA","91733","2301","LOS ANGELES" 
"Old Grove Farmshare",-117.12578,34.045795,"11500 King St","","Redlands","CA","92374","8262","SAN BERNARDINO" 
"99 Cent Only Store 384",-117.8192,33.741241,"13721 Newport Ave","","Tustin","CA","92780","","ORANGE" 
"99 Cent Only Store 400",-118.58839,34.194244,"6820 De Soto Ave","","Canoga Park","CA","91303","2210","LOS ANGELES" 
"99 Cent Only Store 361",-118.43361,34.037685,"11040 W Pico Blvd","","Los Angeles","CA","90064","1927","LOS ANGELES" 
"99 Cent Only Store 407",-121.84612,39.758018,"2156 Pillsbury Rd","","Chico","CA","95926","","BUTTE" 
"99 Cent Only Store 414",-117.9414,33.819599,"910 S Euclid St","","Anaheim","CA","92802","","ORANGE" 
"99 Cent Only Store 410",-122.25524,38.124805,"3684 Sonoma Blvd","","Vallejo","CA","94590","2946","SOLANO" 
"99 Cent Only Store 413",-120.36961,37.974686,"740 Mono Way","","Sonora","CA","95370","5233","TUOLUMNE" 
"Superior Grocers 142",-118.32651,33.894833,"15000 Crenshaw Blvd","","Gardena","CA","90249","","LOS ANGELES" 
"7-Eleven Store 33555",-117.16857,32.725578,"600 W Grape St","","San Diego","CA","92101","2211","SAN DIEGO" 
"7-Eleven Store 33552A",-117.17323,33.555946,"40210 Murrieta Hot Springs Rd","","Murrieta","CA","92563","6435","RIVERSIDE" 
"Walmart SuperCenter 4202",-121.25755,38.748535,"1400 Lead Hill Blvd","","Roseville","CA","95661","2949","PLACER" 
"Pennywise Belmont Fuel",-119.79233,36.750404,"1536 E Belmont Ave","","Fresno","CA","93701","1804","FRESNO" 
"Walmart SuperCenter 2181",-116.26596,33.742348,"82 491 AVENUE 42","","INDIO","CA","92203","","RIVERSIDE" 
"NW Shell",-122.22018,37.774948,"3750 International Blvd","","Oakland","CA","94601","3526","ALAMEDA" 
"Snack &  Bottle Shop",-117.07373,33.127346,"703 E Valley Pkwy","","Escondido","CA","92025","3009","SAN DIEGO" 
"S K Liquor",-118.35237,33.877789,"16822 Hawthorne Blvd","","Lawndale","CA","90260","3218","LOS ANGELES" 
"Roop Corporation, Inc",-118.19563,33.903587,"4351 E Rosecrans Ave","","Compton","CA","90221","1943","LOS ANGELES" 
"MK Beer & Wine",-118.18262,33.782585,"810 E Anaheim St","","Long Beach","CA","90813","3509","LOS ANGELES" 
"CIG Mo",-121.45728,38.492096,"7298 Franklin Blvd","Ste E","Sacramento","CA","95823","2475","SACRAMENTO" 
"7 Eleven Store 13979F",-117.59884,34.121571,"9464 Baseline Rd","","Rancho Cucamonga","CA","91701","5822","SAN BERNARDINO" 
"7 Eleven Store 18226D",-117.88441,33.682323,"675 Paularino Ave","","Costa Mesa","CA","92626","","ORANGE" 
"Paul's Liquor",-120.8399,37.769196,"1021 E F St","","Oakdale","CA","95361","4108","STANISLAUS" 
"Whiskey Barrel",-117.87078,33.986317,"19772 Colima Rd","","Rowland Heights","CA","91748","3297","LOS ANGELES" 
"Whole Foods Market 10359",-116.3984,33.725372,"44-459 Town Center Way","","Palm Desert","CA","92260","","RIVERSIDE" 
"El Super 49",-118.18928,33.772339,"450 Long Beach Blvd","","Long Beach","CA","90802","2436","LOS ANGELES" 
